0;0
60;0
120;0
180;0
240;0
300;0
360;0
420;0
480;0
540;0
600;0
660;0
720;0
780;0
840;0
900;0
960;0
1020;0
1080;0
1140;0
1200;0
1260;0
1320;0
1380;0
1440;0
1500;0
1560;0
1620;0
1680;0
1740;0
1800;0
1860;0
1920;0
1980;0
2040;0
2100;0
2160;0
2220;0
2280;0
2340;0
2400;0
2460;0
2520;0
2580;0
2640;0
2700;0
2760;0
2820;0
2880;0
2940;0
3000;0
3060;0
3120;0
3180;0
3240;0
3300;0
3360;0
3420;0
3480;0.894077778
3540;2.235194445
3600;1.788155556
3660;1.564636111
3720;1.564636111
3780;0.894077778
3840;1.117597222
3900;1.341116667
3960;1.788155556
4020;2.011675
4080;1.341116667
4140;0.894077778
4200;0.894077778
4260;0.894077778
4320;1.341116667
4380;1.788155556
4440;1.788155556
4500;2.011675
4560;1.564636111
4620;0.894077778
4680;0.447038889
4740;0.670558333
4800;0.894077778
4860;0.447038889
4920;0.447038889
4980;0.670558333
5040;1.341116667
5100;1.564636111
5160;1.117597222
5220;1.341116667
5280;1.788155556
5340;1.788155556
5400;1.341116667
5460;1.564636111
5520;2.011675
5580;2.011675
5640;2.011675
5700;1.341116667
5760;1.341116667
5820;1.788155556
5880;1.117597222
5940;0.670558333
6000;1.341116667
6060;1.564636111
6120;0.670558333
6180;0.23748941
6240;0.670558333
6300;0.894077778
6360;1.341116667
6420;1.788155556
6480;1.341116667
6540;0.894077778
6600;0.447038889
6660;0.670558333
6720;0.922017708
6780;0.894077778
6840;0.670558333
6900;0.447038889
6960;0.670558333
7020;0.447038889
7080;0.447038889
7140;0.447038889
7200;0.447038889
7260;0.209549479
7320;0.447038889
7380;1.117597222
7440;1.732275695
7500;1.788155556
7560;1.117597222
7620;0.670558333
7680;0.894077778
7740;0.894077778
7800;1.341116667
7860;1.564636111
7920;1.313176736
7980;1.341116667
8040;1.341116667
8100;1.341116667
8160;0.670558333
8220;1.117597222
8280;1.341116667
8340;1.341116667
8400;2.011675
8460;1.564636111
8520;1.117597222
8580;1.564636111
8640;1.341116667
8700;1.341116667
8760;1.117597222
8820;0.670558333
8880;0.447038889
8940;0.223519444
9000;0.670558333
9060;0.894077778
9120;0.894077778
9180;0.894077778
9240;0.656588368
9300;0.223519444
9360;0
9420;0
9480;0.447038889
9540;0.474978819
9600;0
9660;0.894077778
9720;2.004464696
9780;2.235194445
9840;1.564636111
9900;1.341116667
9960;1.788155556
10020;2.011675
